timestamp,meter_id,kW,kWh,power_factor
2025-10-04 12:30:00,EM-HM,119.97,29.993,0.951
2025-10-04 12:30:00,EM-BAG,82.52,20.631,0.967
2025-10-04 12:30:00,EM-BLR,114.03,28.508,0.924
2025-10-04 12:30:00,EM-MAIN,562.56,140.639,0.959
2025-10-04 12:45:00,EM-L1-PM,161.39,40.348,0.949
2025-10-04 12:45:00,EM-MX,109.98,27.495,0.99
2025-10-04 12:45:00,EM-HM,113.32,28.33,0.946
2025-10-04 12:45:00,EM-BAG,78.4,19.599,0.931
2025-10-04 12:45:00,EM-BLR,117.3,29.325,0.955
2025-10-04 12:45:00,EM-MAIN,601.11,150.278,0.955
2025-10-04 13:00:00,EM-L1-PM,148.91,37.228,0.941
2025-10-04 13:00:00,EM-MX,102.25,25.562,0.973
2025-10-04 13:00:00,EM-HM,115.41,28.854,0.966
2025-10-04 13:00:00,EM-BAG,96.2,24.049,0.93
2025-10-04 13:00:00,EM-BLR,111.56,27.89,0.956
2025-10-04 13:00:00,EM-MAIN,588.98,147.246,0.99
2025-10-04 13:15:00,EM-L1-PM,160.67,40.167,0.96
2025-10-04 13:15:00,EM-MX,102.97,25.742,0.95
2025-10-04 13:15:00,EM-HM,116.69,29.173,0.957
2025-10-04 13:15:00,EM-BAG,91.26,22.816,0.94
2025-10-04 13:15:00,EM-BLR,110.62,27.655,0.959
2025-10-04 13:15:00,EM-MAIN,601.95,150.487,0.972
2025-10-04 13:30:00,EM-L1-PM,151.34,37.835,0.948
2025-10-04 13:30:00,EM-MX,108.58,27.144,0.925
2025-10-04 13:30:00,EM-HM,101.07,25.267,0.957
2025-10-04 13:30:00,EM-BAG,90.97,22.744,0.966
2025-10-04 13:30:00,EM-BLR,128.36,32.09,0.92
2025-10-04 13:30:00,EM-MAIN,599.06,149.766,0.968
2025-10-04 13:45:00,EM-L1-PM,154.87,38.717,0.927
2025-10-04 13:45:00,EM-MX,106.57,26.642,0.977
2025-10-04 13:45:00,EM-HM,105.16,26.289,0.973
2025-10-04 13:45:00,EM-BAG,99.17,24.793,0.937
2025-10-04 13:45:00,EM-BLR,110.94,27.734,0.99
2025-10-04 13:45:00,EM-MAIN,595.19,148.796,0.945
2025-10-04 14:00:00,EM-L1-PM,153.88,38.47,0.957
2025-10-04 14:00:00,EM-MX,111.09,27.774,0.928
2025-10-04 14:00:00,EM-HM,98.38,24.594,0.931
2025-10-04 14:00:00,EM-BAG,102.01,25.502,0.941
2025-10-04 14:00:00,EM-BLR,119.61,29.903,0.925
2025-10-04 14:00:00,EM-MAIN,605.45,151.363,0.984
2025-10-04 14:15:00,EM-L1-PM,143.95,35.988,0.942
2025-10-04 14:15:00,EM-MX,99.39,24.849,0.951
2025-10-04 14:15:00,EM-HM,110.02,27.506,0.966
2025-10-04 14:15:00,EM-BAG,95.94,23.986,0.964
2025-10-04 14:15:00,EM-BLR,124.68,31.169,0.94
2025-10-04 14:15:00,EM-MAIN,590.43,147.606,0.929
2025-10-04 14:30:00,EM-L1-PM,164.55,41.138,0.946
2025-10-04 14:30:00,EM-MX,109.4,27.35,0.937
2025-10-04 14:30:00,EM-HM,113.27,28.318,0.921
2025-10-04 14:30:00,EM-BAG,97.73,24.434,0.944
2025-10-04 14:30:00,EM-BLR,116.56,29.141,0.962
2025-10-04 14:30:00,EM-MAIN,626.63,156.657,0.953
2025-10-04 14:45:00,EM-L1-PM,151.44,37.86,0.934
2025-10-04 14:45:00,EM-MX,90.88,22.721,0.96
2025-10-04 14:45:00,EM-HM,110.06,27.515,0.942
2025-10-04 14:45:00,EM-BAG,94.58,23.644,0.962
2025-10-04 14:45:00,EM-BLR,111.95,27.988,0.943
2025-10-04 14:45:00,EM-MAIN,582.51,145.627,0.937
2025-10-04 15:00:00,EM-L1-PM,150.25,37.563,0.965
2025-10-04 15:00:00,EM-MX,100.8,25.2,0.971
2025-10-04 15:00:00,EM-HM,114.71,28.679,0.959
2025-10-04 15:00:00,EM-BAG,92.07,23.017,0.965
2025-10-04 15:00:00,EM-BLR,116.41,29.103,0.968
2025-10-04 15:00:00,EM-MAIN,589.03,147.257,0.966
2025-10-04 15:15:00,EM-L1-PM,150.46,37.615,0.927
2025-10-04 15:15:00,EM-MX,102.93,25.734,0.91
2025-10-04 15:15:00,EM-HM,124.51,31.128,0.956
2025-10-04 15:15:00,EM-BAG,94.16,23.541,0.918
2025-10-04 15:15:00,EM-BLR,116.66,29.165,0.955
2025-10-04 15:15:00,EM-MAIN,668.29,167.073,0.962
2025-10-04 15:30:00,EM-L1-PM,156.16,39.04,0.909
2025-10-04 15:30:00,EM-MX,111.27,27.816,0.952
2025-10-04 15:30:00,EM-HM,111.45,27.863,0.95
2025-10-04 15:30:00,EM-BAG,89.92,22.48,0.963
2025-10-04 15:30:00,EM-BLR,110.2,27.549,0.943
2025-10-04 15:30:00,EM-MAIN,597.04,149.26,0.962
2025-10-04 15:45:00,EM-L1-PM,143.84,35.961,0.93
2025-10-04 15:45:00,EM-MX,97.47,24.369,0.979
2025-10-04 15:45:00,EM-HM,97.62,24.405,0.935
2025-10-04 15:45:00,EM-BAG,93.0,23.25,0.966
2025-10-04 15:45:00,EM-BLR,125.55,31.388,0.952
2025-10-04 15:45:00,EM-MAIN,575.7,143.924,0.946
2025-10-04 16:00:00,EM-L1-PM,153.29,38.323,0.942
2025-10-04 16:00:00,EM-MX,99.22,24.805,0.951
2025-10-04 16:00:00,EM-HM,108.2,27.05,0.937
2025-10-04 16:00:00,EM-BAG,93.84,23.46,0.92
2025-10-04 16:00:00,EM-BLR,115.0,28.75,0.937
2025-10-04 16:00:00,EM-MAIN,592.84,148.21,0.953
2025-10-04 16:15:00,EM-L1-PM,145.94,36.486,0.905
2025-10-04 16:15:00,EM-MX,104.96,26.24,0.913
2025-10-04 16:15:00,EM-HM,95.72,23.93,0.953
2025-10-04 16:15:00,EM-BAG,90.63,22.657,0.952
2025-10-04 16:15:00,EM-BLR,100.58,25.146,0.948
2025-10-04 16:15:00,EM-MAIN,557.62,139.404,0.948
2025-10-04 16:30:00,EM-L1-PM,157.37,39.342,0.953
2025-10-04 16:30:00,EM-MX,95.48,23.869,0.963
2025-10-04 16:30:00,EM-HM,99.27,24.818,0.955
2025-10-04 16:30:00,EM-BAG,98.51,24.628,0.929
2025-10-04 16:30:00,EM-BLR,116.13,29.032,0.969
2025-10-04 16:30:00,EM-MAIN,582.74,145.684,0.962
2025-10-04 16:45:00,EM-L1-PM,136.84,34.21,0.919
2025-10-04 16:45:00,EM-MX,90.32,22.579,0.963
2025-10-04 16:45:00,EM-HM,108.63,27.157,0.969
2025-10-04 16:45:00,EM-BAG,84.68,21.17,0.967
2025-10-04 16:45:00,EM-BLR,111.17,27.793,0.982
2025-10-04 16:45:00,EM-MAIN,552.09,138.023,0.965
2025-10-04 17:00:00,EM-L1-PM,145.88,36.469,0.987
2025-10-04 17:00:00,EM-MX,102.75,25.687,0.967
2025-10-04 17:00:00,EM-HM,99.47,24.867,0.932
2025-10-04 17:00:00,EM-BAG,95.63,23.908,0.973
2025-10-04 17:00:00,EM-BLR,119.62,29.905,0.957
2025-10-04 17:00:00,EM-MAIN,583.05,145.762,0.966
2025-10-04 17:15:00,EM-L1-PM,140.33,35.083,0.941
2025-10-04 17:15:00,EM-MX,99.56,24.891,0.942
2025-10-04 17:15:00,EM-HM,102.72,25.68,0.938
2025-10-04 17:15:00,EM-BAG,79.23,19.808,0.957
2025-10-04 17:15:00,EM-BLR,110.32,27.58,0.97
2025-10-04 17:15:00,EM-MAIN,551.97,137.992,0.988
2025-10-04 17:30:00,EM-L1-PM,144.64,36.16,0.947
2025-10-04 17:30:00,EM-MX,95.61,23.901,0.941
2025-10-04 17:30:00,EM-HM,104.33,26.083,0.94
2025-10-04 17:30:00,EM-BAG,89.48,22.371,0.945
2025-10-04 17:30:00,EM-BLR,103.21,25.803,0.925
2025-10-04 17:30:00,EM-MAIN,555.42,138.856,0.968
2025-10-04 17:45:00,EM-L1-PM,135.29,33.822,0.906
2025-10-04 17:45:00,EM-MX,88.06,22.014,0.911
2025-10-04 17:45:00,EM-HM,97.45,24.363,0.981
2025-10-04 17:45:00,EM-BAG,83.77,20.943,0.913
2025-10-04 17:45:00,EM-BLR,99.87,24.968,0.959
2025-10-04 17:45:00,EM-MAIN,523.51,130.877,0.982
2025-10-04 18:00:00,EM-L1-PM,130.51,32.627,0.96
2025-10-04 18:00:00,EM-MX,95.03,23.758,0.941
2025-10-04 18:00:00,EM-HM,104.34,26.085,0.924
2025-10-04 18:00:00,EM-BAG,82.93,20.732,0.925
2025-10-04 18:00:00,EM-BLR,115.49,28.873,0.99
2025-10-04 18:00:00,EM-MAIN,543.7,135.926,0.952
2025-10-04 18:15:00,EM-L1-PM,130.87,32.717,0.935
2025-10-04 18:15:00,EM-MX,79.04,19.759,0.956
2025-10-04 18:15:00,EM-HM,91.85,22.963,0.99
2025-10-04 18:15:00,EM-BAG,73.6,18.399,0.971
2025-10-04 18:15:00,EM-BLR,96.57,24.143,0.987
2025-10-04 18:15:00,EM-MAIN,484.22,121.056,0.967
2025-10-04 18:30:00,EM-L1-PM,128.17,32.042,0.973
2025-10-04 18:30:00,EM-MX,72.74,18.186,0.943
2025-10-04 18:30:00,EM-HM,88.71,22.177,0.923
2025-10-04 18:30:00,EM-BAG,59.83,14.958,0.941
2025-10-04 18:30:00,EM-BLR,94.9,23.725,0.942
2025-10-04 18:30:00,EM-MAIN,456.06,114.016,0.978
2025-10-04 18:45:00,EM-L1-PM,138.11,34.526,0.958
2025-10-04 18:45:00,EM-MX,73.81,18.453,0.958
2025-10-04 18:45:00,EM-HM,84.1,21.026,0.926
2025-10-04 18:45:00,EM-BAG,69.39,17.347,0.948
2025-10-04 18:45:00,EM-BLR,92.17,23.042,0.916
2025-10-04 18:45:00,EM-MAIN,472.1,118.024,0.974
2025-10-04 19:00:00,EM-L1-PM,117.6,29.399,0.956
2025-10-04 19:00:00,EM-MX,74.07,18.517,0.956
2025-10-04 19:00:00,EM-HM,81.02,20.256,0.99
2025-10-04 19:00:00,EM-BAG,64.22,16.055,0.949
2025-10-04 19:00:00,EM-BLR,85.37,21.342,0.962
2025-10-04 19:00:00,EM-MAIN,438.72,109.679,0.961
2025-10-04 19:15:00,EM-L1-PM,128.21,32.052,0.948
2025-10-04 19:15:00,EM-MX,76.1,19.024,0.942
2025-10-04 19:15:00,EM-HM,82.97,20.743,0.945
2025-10-04 19:15:00,EM-BAG,63.56,15.889,0.911
2025-10-04 19:15:00,EM-BLR,90.77,22.692,0.965
2025-10-04 19:15:00,EM-MAIN,457.94,114.484,0.948
2025-10-04 19:30:00,EM-L1-PM,117.0,29.251,0.951
2025-10-04 19:30:00,EM-MX,67.34,16.835,0.952
2025-10-04 19:30:00,EM-HM,68.34,17.086,0.948
2025-10-04 19:30:00,EM-BAG,59.69,14.922,0.99
2025-10-04 19:30:00,EM-BLR,75.31,18.829,0.959
2025-10-04 19:30:00,EM-MAIN,403.92,100.98,0.942
2025-10-04 19:45:00,EM-L1-PM,111.89,27.972,0.944
2025-10-04 19:45:00,EM-MX,63.62,15.904,0.946
2025-10-04 19:45:00,EM-HM,74.5,18.624,0.946
2025-10-04 19:45:00,EM-BAG,55.94,13.986,0.979
2025-10-04 19:45:00,EM-BLR,78.43,19.608,0.96
2025-10-04 19:45:00,EM-MAIN,396.55,99.138,0.977
2025-10-04 20:00:00,EM-L1-PM,93.99,23.496,0.939
2025-10-04 20:00:00,EM-MX,66.65,16.663,0.915
2025-10-04 20:00:00,EM-HM,79.05,19.763,0.938
2025-10-04 20:00:00,EM-BAG,68.54,17.135,0.972
2025-10-04 20:00:00,EM-BLR,80.88,20.219,0.975
2025-10-04 20:00:00,EM-MAIN,405.54,101.385,0.971
2025-10-04 20:15:00,EM-L1-PM,103.49,25.872,0.969
2025-10-04 20:15:00,EM-MX,76.88,19.22,0.953
2025-10-04 20:15:00,EM-HM,62.76,15.69,0.949
2025-10-04 20:15:00,EM-BAG,53.31,13.328,0.954
2025-10-04 20:15:00,EM-BLR,69.11,17.278,0.913
2025-10-04 20:15:00,EM-MAIN,378.2,94.551,0.975
2025-10-04 20:30:00,EM-L1-PM,112.29,28.073,0.941
2025-10-04 20:30:00,EM-MX,56.46,14.115,0.921
2025-10-04 20:30:00,EM-HM,66.74,16.685,0.939
2025-10-04 20:30:00,EM-BAG,52.62,13.154,0.952
2025-10-04 20:30:00,EM-BLR,84.24,21.06,0.946
2025-10-04 20:30:00,EM-MAIN,387.52,96.879,0.962
2025-10-04 20:45:00,EM-L1-PM,108.28,27.071,0.916
2025-10-04 20:45:00,EM-MX,58.43,14.606,0.976
2025-10-04 20:45:00,EM-HM,65.47,16.367,0.925
2025-10-04 20:45:00,EM-BAG,51.76,12.939,0.968
2025-10-04 20:45:00,EM-BLR,72.94,18.234,0.951
2025-10-04 20:45:00,EM-MAIN,371.15,92.788,0.977
2025-10-04 21:00:00,EM-L1-PM,100.98,25.246,0.967
2025-10-04 21:00:00,EM-MX,47.11,11.777,0.956
2025-10-04 21:00:00,EM-HM,67.22,16.804,0.92
2025-10-04 21:00:00,EM-BAG,45.89,11.471,0.943
2025-10-04 21:00:00,EM-BLR,69.49,17.373,0.953
2025-10-04 21:00:00,EM-MAIN,343.98,85.995,0.988
2025-10-04 21:15:00,EM-L1-PM,100.01,25.002,0.97
2025-10-04 21:15:00,EM-MX,49.15,12.288,0.96
2025-10-04 21:15:00,EM-HM,64.88,16.221,0.945
2025-10-04 21:15:00,EM-BAG,41.04,10.26,0.928
2025-10-04 21:15:00,EM-BLR,65.54,16.385,0.955
2025-10-04 21:15:00,EM-MAIN,332.84,83.209,0.982
2025-10-04 21:30:00,EM-L1-PM,90.75,22.689,0.946
2025-10-04 21:30:00,EM-MX,40.23,10.058,0.94
2025-10-04 21:30:00,EM-HM,57.12,14.281,0.958
2025-10-04 21:30:00,EM-BAG,29.03,7.256,0.947
2025-10-04 21:30:00,EM-BLR,49.28,12.32,0.939
2025-10-04 21:30:00,EM-MAIN,276.6,69.151,0.954
2025-10-04 21:45:00,EM-L1-PM,95.27,23.818,0.955
2025-10-04 21:45:00,EM-MX,49.24,12.309,0.919
2025-10-04 21:45:00,EM-HM,56.91,14.228,0.98
2025-10-04 21:45:00,EM-BAG,39.67,9.917,0.957
2025-10-04 21:45:00,EM-BLR,42.0,10.5,0.939
2025-10-04 21:45:00,EM-MAIN,291.87,72.967,0.963
2025-10-04 22:00:00,EM-L1-PM,86.28,21.57,0.976
2025-10-04 22:00:00,EM-MX,35.8,8.95,0.929
2025-10-04 22:00:00,EM-HM,51.39,12.849,0.986
2025-10-04 22:00:00,EM-BAG,29.64,7.409,0.969
2025-10-04 22:00:00,EM-BLR,47.89,11.973,0.932
2025-10-04 22:00:00,EM-MAIN,342.71,85.677,0.963
2025-10-04 22:15:00,EM-L1-PM,95.47,23.866,0.951
2025-10-04 22:15:00,EM-MX,39.23,9.807,0.949
2025-10-04 22:15:00,EM-HM,41.22,10.305,0.944
2025-10-04 22:15:00,EM-BAG,33.05,8.263,0.945
2025-10-04 22:15:00,EM-BLR,68.32,17.08,0.972
2025-10-04 22:15:00,EM-MAIN,286.18,71.546,0.97
2025-10-04 22:30:00,EM-L1-PM,82.42,20.605,0.973
2025-10-04 22:30:00,EM-MX,49.76,12.439,0.951
2025-10-04 22:30:00,EM-HM,40.62,10.156,0.971
2025-10-04 22:30:00,EM-BAG,36.39,9.096,0.958
2025-10-04 22:30:00,EM-BLR,57.51,14.378,0.99
2025-10-04 22:30:00,EM-MAIN,273.93,68.481,0.951
2025-10-04 22:45:00,EM-L1-PM,95.59,23.898,0.966
2025-10-04 22:45:00,EM-MX,43.22,10.804,0.92
2025-10-04 22:45:00,EM-HM,49.49,12.372,0.98
2025-10-04 22:45:00,EM-BAG,29.03,7.258,0.946
2025-10-04 22:45:00,EM-BLR,59.12,14.779,0.956
2025-10-04 22:45:00,EM-MAIN,285.38,71.346,0.962
2025-10-04 23:00:00,EM-L1-PM,90.97,22.742,0.959
2025-10-04 23:00:00,EM-MX,38.77,9.693,0.947
2025-10-04 23:00:00,EM-HM,46.24,11.561,0.918
2025-10-04 23:00:00,EM-BAG,31.69,7.923,0.964
2025-10-04 23:00:00,EM-BLR,62.75,15.686,0.968
2025-10-04 23:00:00,EM-MAIN,277.69,69.422,0.955
2025-10-04 23:15:00,EM-L1-PM,93.3,23.325,0.943
2025-10-04 23:15:00,EM-MX,48.19,12.048,0.962
2025-10-04 23:15:00,EM-HM,49.02,12.256,0.934
2025-10-04 23:15:00,EM-BAG,38.8,9.7,0.943
2025-10-04 23:15:00,EM-BLR,58.3,14.576,0.932
2025-10-04 23:15:00,EM-MAIN,298.34,74.584,0.961
2025-10-04 23:30:00,EM-L1-PM,88.88,22.22,0.982
2025-10-04 23:30:00,EM-MX,46.31,11.577,0.902
2025-10-04 23:30:00,EM-HM,53.24,13.311,0.948
2025-10-04 23:30:00,EM-BAG,33.45,8.362,0.958
2025-10-04 23:30:00,EM-BLR,57.91,14.477,0.974
2025-10-04 23:30:00,EM-MAIN,291.27,72.819,0.945
2025-10-04 23:45:00,EM-L1-PM,90.54,22.636,0.935
2025-10-04 23:45:00,EM-MX,45.63,11.408,0.987
2025-10-04 23:45:00,EM-HM,45.79,11.448,0.954
2025-10-04 23:45:00,EM-BAG,24.0,6.0,0.935
2025-10-04 23:45:00,EM-BLR,54.3,13.576,0.941
2025-10-04 23:45:00,EM-MAIN,270.41,67.601,0.945
2025-10-05 00:00:00,EM-L1-PM,90.8,22.7,0.923
2025-10-05 00:00:00,EM-MX,49.41,12.352,0.976
2025-10-05 00:00:00,EM-HM,47.17,11.792,0.975
2025-10-05 00:00:00,EM-BAG,38.01,9.503,0.914
2025-10-05 00:00:00,EM-BLR,50.81,12.702,0.923
2025-10-05 00:00:00,EM-MAIN,288.42,72.106,0.947
2025-10-05 00:15:00,EM-L1-PM,94.27,23.569,0.974
2025-10-05 00:15:00,EM-MX,37.89,9.472,0.936
2025-10-05 00:15:00,EM-HM,47.46,11.864,0.985
2025-10-05 00:15:00,EM-BAG,36.71,9.176,0.945
2025-10-05 00:15:00,EM-BLR,57.17,14.292,0.936
2025-10-05 00:15:00,EM-MAIN,281.32,70.331,0.971
2025-10-05 00:30:00,EM-L1-PM,91.16,22.79,0.959
2025-10-05 00:30:00,EM-MX,30.0,7.5,0.944
2025-10-05 00:30:00,EM-HM,49.78,12.445,0.99
2025-10-05 00:30:00,EM-BAG,24.35,6.088,0.95
2025-10-05 00:30:00,EM-BLR,51.47,12.868,0.928
2025-10-05 00:30:00,EM-MAIN,256.0,64.001,0.945
2025-10-05 00:45:00,EM-L1-PM,83.0,20.749,0.949
2025-10-05 00:45:00,EM-MX,41.19,10.298,0.957
2025-10-05 00:45:00,EM-HM,48.41,12.102,0.967
2025-10-05 00:45:00,EM-BAG,38.24,9.559,0.967
2025-10-05 00:45:00,EM-BLR,57.42,14.355,0.94
2025-10-05 00:45:00,EM-MAIN,277.1,69.276,0.934
2025-10-05 01:00:00,EM-L1-PM,83.54,20.886,0.986
2025-10-05 01:00:00,EM-MX,42.08,10.521,0.979
2025-10-05 01:00:00,EM-HM,36.0,9.0,0.946
2025-10-05 01:00:00,EM-BAG,29.53,7.383,0.978
2025-10-05 01:00:00,EM-BLR,59.08,14.77,0.977
2025-10-05 01:00:00,EM-MAIN,257.88,64.469,0.944
2025-10-05 01:15:00,EM-L1-PM,104.44,26.111,0.973
2025-10-05 01:15:00,EM-MX,34.74,8.684,0.955
2025-10-05 01:15:00,EM-HM,46.78,11.694,0.946
2025-10-05 01:15:00,EM-BAG,25.78,6.445,0.982
2025-10-05 01:15:00,EM-BLR,56.81,14.204,0.933
2025-10-05 01:15:00,EM-MAIN,277.61,69.403,0.975
2025-10-05 01:30:00,EM-L1-PM,86.51,21.628,0.96
2025-10-05 01:30:00,EM-MX,41.62,10.404,0.949
2025-10-05 01:30:00,EM-HM,48.51,12.127,0.928
2025-10-05 01:30:00,EM-BAG,33.08,8.271,0.937
2025-10-05 01:30:00,EM-BLR,55.99,13.998,0.937
2025-10-05 01:30:00,EM-MAIN,276.51,69.127,0.96
2025-10-05 01:45:00,EM-L1-PM,89.35,22.336,0.918
2025-10-05 01:45:00,EM-MX,40.82,10.204,0.932
2025-10-05 01:45:00,EM-HM,44.34,11.086,0.927
2025-10-05 01:45:00,EM-BAG,32.37,8.092,0.963
2025-10-05 01:45:00,EM-BLR,48.05,12.011,0.927
2025-10-05 01:45:00,EM-MAIN,261.91,65.477,0.965
2025-10-05 02:00:00,EM-L1-PM,85.27,21.318,0.956
2025-10-05 02:00:00,EM-MX,32.78,8.195,0.956
2025-10-05 02:00:00,EM-HM,38.74,9.686,0.948
2025-10-05 02:00:00,EM-BAG,34.95,8.738,0.953
2025-10-05 02:00:00,EM-BLR,58.49,14.623,0.943
2025-10-05 02:00:00,EM-MAIN,259.59,64.896,0.947
2025-10-05 02:15:00,EM-L1-PM,100.08,25.021,0.941
2025-10-05 02:15:00,EM-MX,30.0,7.5,0.929
2025-10-05 02:15:00,EM-HM,49.63,12.408,0.949
2025-10-05 02:15:00,EM-BAG,34.76,8.69,0.942
2025-10-05 02:15:00,EM-BLR,57.0,14.25,0.939
2025-10-05 02:15:00,EM-MAIN,279.97,69.992,0.97
2025-10-05 02:30:00,EM-L1-PM,81.68,20.421,0.935
2025-10-05 02:30:00,EM-MX,42.67,10.668,0.933
2025-10-05 02:30:00,EM-HM,44.36,11.091,0.953
2025-10-05 02:30:00,EM-BAG,34.58,8.646,0.965
2025-10-05 02:30:00,EM-BLR,56.43,14.108,0.971
2025-10-05 02:30:00,EM-MAIN,270.89,67.721,0.952
2025-10-05 02:45:00,EM-L1-PM,88.48,22.121,0.96
2025-10-05 02:45:00,EM-MX,30.28,7.57,0.934
2025-10-05 02:45:00,EM-HM,36.0,9.0,0.916
2025-10-05 02:45:00,EM-BAG,26.77,6.693,0.99
2025-10-05 02:45:00,EM-BLR,51.97,12.992,0.953
2025-10-05 02:45:00,EM-MAIN,241.01,60.253,0.955
2025-10-05 03:00:00,EM-L1-PM,91.97,22.992,0.978
2025-10-05 03:00:00,EM-MX,35.36,8.84,0.918
2025-10-05 03:00:00,EM-HM,57.4,14.351,0.935
2025-10-05 03:00:00,EM-BAG,24.0,6.0,0.954
2025-10-05 03:00:00,EM-BLR,48.07,12.017,0.961
2025-10-05 03:00:00,EM-MAIN,263.3,65.824,0.975
2025-10-05 03:15:00,EM-L1-PM,89.89,22.473,0.94
2025-10-05 03:15:00,EM-MX,53.02,13.254,0.936
2025-10-05 03:15:00,EM-HM,44.99,11.248,0.927
2025-10-05 03:15:00,EM-BAG,32.87,8.218,0.938
2025-10-05 03:15:00,EM-BLR,60.94,15.235,0.918
2025-10-05 03:15:00,EM-MAIN,288.94,72.234,0.965
2025-10-05 03:30:00,EM-L1-PM,78.25,19.563,0.953
2025-10-05 03:30:00,EM-MX,52.12,13.029,0.96
2025-10-05 03:30:00,EM-HM,57.93,14.482,0.935
2025-10-05 03:30:00,EM-BAG,38.37,9.592,0.97
2025-10-05 03:30:00,EM-BLR,54.49,13.623,0.933
2025-10-05 03:30:00,EM-MAIN,291.35,72.838,0.961
2025-10-05 03:45:00,EM-L1-PM,77.38,19.345,0.974
2025-10-05 03:45:00,EM-MX,35.81,8.951,0.901
2025-10-05 03:45:00,EM-HM,50.71,12.679,0.96
2025-10-05 03:45:00,EM-BAG,29.02,7.256,0.959
2025-10-05 03:45:00,EM-BLR,53.04,13.261,0.918
2025-10-05 03:45:00,EM-MAIN,253.64,63.411,0.94
2025-10-05 04:00:00,EM-L1-PM,92.94,23.236,0.955
2025-10-05 04:00:00,EM-MX,33.32,8.329,0.971
2025-10-05 04:00:00,EM-HM,43.89,10.972,0.955
2025-10-05 04:00:00,EM-BAG,35.27,8.816,0.905
2025-10-05 04:00:00,EM-BLR,53.71,13.426,0.962
2025-10-05 04:00:00,EM-MAIN,267.72,66.93,0.96
2025-10-05 04:15:00,EM-L1-PM,82.27,20.567,0.922
2025-10-05 04:15:00,EM-MX,48.0,12.001,0.951
2025-10-05 04:15:00,EM-HM,37.26,9.316,0.956
2025-10-05 04:15:00,EM-BAG,42.88,10.72,0.96
2025-10-05 04:15:00,EM-BLR,51.9,12.975,0.97
2025-10-05 04:15:00,EM-MAIN,272.54,68.135,0.946
2025-10-05 04:30:00,EM-L1-PM,90.62,22.654,0.932
2025-10-05 04:30:00,EM-MX,44.08,11.019,0.922
2025-10-05 04:30:00,EM-HM,46.05,11.513,0.974
2025-10-05 04:30:00,EM-BAG,26.08,6.52,0.918
2025-10-05 04:30:00,EM-BLR,49.96,12.49,0.952
2025-10-05 04:30:00,EM-MAIN,266.34,66.586,0.947
2025-10-05 04:45:00,EM-L1-PM,77.18,19.296,0.97
2025-10-05 04:45:00,EM-MX,40.41,10.102,0.938
2025-10-05 04:45:00,EM-HM,46.53,11.633,0.932
2025-10-05 04:45:00,EM-BAG,40.26,10.066,0.981
2025-10-05 04:45:00,EM-BLR,69.24,17.309,0.942
2025-10-05 04:45:00,EM-MAIN,283.95,70.987,0.959
2025-10-05 05:00:00,EM-L1-PM,85.93,21.482,0.95
2025-10-05 05:00:00,EM-MX,38.87,9.717,0.919
2025-10-05 05:00:00,EM-HM,44.06,11.014,0.936
2025-10-05 05:00:00,EM-BAG,36.13,9.034,0.973
2025-10-05 05:00:00,EM-BLR,63.16,15.791,0.99
2025-10-05 05:00:00,EM-MAIN,276.34,69.085,0.965
2025-10-05 05:15:00,EM-L1-PM,81.3,20.326,0.916
2025-10-05 05:15:00,EM-MX,44.32,11.08,0.966
2025-10-05 05:15:00,EM-HM,36.0,9.0,0.948
2025-10-05 05:15:00,EM-BAG,27.52,6.879,0.937
2025-10-05 05:15:00,EM-BLR,64.76,16.19,0.957
2025-10-05 05:15:00,EM-MAIN,263.08,65.77,0.951
2025-10-05 05:30:00,EM-L1-PM,76.19,19.047,0.961
2025-10-05 05:30:00,EM-MX,44.49,11.123,0.944
2025-10-05 05:30:00,EM-HM,43.79,10.949,0.97
2025-10-05 05:30:00,EM-BAG,25.67,6.419,0.941
2025-10-05 05:30:00,EM-BLR,47.7,11.926,0.936
2025-10-05 05:30:00,EM-MAIN,246.27,61.568,0.93
2025-10-05 05:45:00,EM-L1-PM,81.11,20.276,0.935
2025-10-05 05:45:00,EM-MX,43.96,10.991,0.95
2025-10-05 05:45:00,EM-HM,65.91,16.476,0.917
2025-10-05 05:45:00,EM-BAG,24.19,6.048,0.943
2025-10-05 05:45:00,EM-BLR,49.47,12.368,0.967
2025-10-05 05:45:00,EM-MAIN,273.13,68.283,0.984
2025-10-05 06:00:00,EM-L1-PM,86.67,21.667,0.968
2025-10-05 06:00:00,EM-MX,38.12,9.53,0.935
2025-10-05 06:00:00,EM-HM,50.37,12.593,0.922
2025-10-05 06:00:00,EM-BAG,38.28,9.57,0.959
2025-10-05 06:00:00,EM-BLR,58.58,14.645,0.956
2025-10-05 06:00:00,EM-MAIN,279.99,69.997,0.974
2025-10-05 06:15:00,EM-L1-PM,91.35,22.836,0.971
2025-10-05 06:15:00,EM-MX,38.97,9.743,0.925
2025-10-05 06:15:00,EM-HM,48.21,12.052,0.948
2025-10-05 06:15:00,EM-BAG,28.68,7.17,0.937
2025-10-05 06:15:00,EM-BLR,53.17,13.292,0.979
2025-10-05 06:15:00,EM-MAIN,270.37,67.593,0.963
2025-10-05 06:30:00,EM-L1-PM,91.74,22.935,0.972
2025-10-05 06:30:00,EM-MX,50.83,12.708,0.964
2025-10-05 06:30:00,EM-HM,54.37,13.593,0.952
2025-10-05 06:30:00,EM-BAG,35.13,8.783,0.927
